nodeId;realId;label;embedding
15986;4309;0;[0.34692656993865967,0.24223262071609497,-0.2323729544878006,0.3210752308368683,0.5463951230049133,-0.8714206218719482,-0.4995959401130676,0.27874818444252014,0.7729427218437195,-0.7228013277053833]
15987;4310;0;[-0.1285402774810791,0.42087507247924805,0.13459759950637817,0.14339116215705872,-0.5122241377830505,-0.4703761339187622,0.9395391941070557,-0.840595543384552,0.8128902316093445,-0.13033117353916168]
15988;4311;0;[-0.6446340084075928,0.05855163186788559,0.3181616961956024,-0.31377044320106506,-0.9411561489105225,0.8296573758125305,-0.5439097881317139,0.4767787754535675,0.7116453051567078,-0.06334228068590164]
15989;4312;0;[1.6680041551589966,-0.3245576322078705,0.4513017535209656,-0.26021626591682434,0.2765589952468872,-0.9507545232772827,-0.4802195727825165,-0.27467143535614014,0.514403760433197,0.19562911987304688]
15990;4313;0;[0.7630495429039001,-1.1503536701202393,0.4464046359062195,-0.5175328254699707,0.7324544787406921,-0.44422024488449097,0.17931871116161346,-0.17729927599430084,0.26078471541404724,0.6921514272689819]
15991;4314;0;[0.5752686262130737,-1.2566484212875366,0.8317931890487671,0.09648638963699341,0.21390889585018158,-0.8600959181785583,-0.8447980880737305,0.24653606116771698,-0.6435364484786987,-0.5851624608039856]
15992;4315;0;[0.6237542033195496,-1.2459132671356201,1.1087759733200073,-1.6082684993743896,0.5233234763145447,-1.5626816749572754,0.823642373085022,-0.6357916593551636,0.5298869609832764,-0.7300015687942505]
15993;4316;0;[0.6708903312683105,-0.6532012224197388,1.2645963430404663,0.24166806042194366,0.4336329996585846,-1.7688429355621338,-0.7818850874900818,0.10912863910198212,-0.15951229631900787,-0.8037430047988892]
15994;4317;0;[1.3354274034500122,-1.8978468179702759,0.11772534996271133,-0.6447505354881287,0.14437298476696014,0.06774932891130447,1.1298009157180786,1.1498782634735107,-0.9858298897743225,0.41573044657707214]
15995;4318;0;[1.3103550672531128,-0.004290495067834854,1.0579662322998047,-0.8970378637313843,0.5811775326728821,-0.8142885565757751,-1.0366809368133545,-0.013044425286352634,0.6260354518890381,0.19667500257492065]
15996;4319;0;[0.3262123763561249,-1.074963092803955,1.6903674602508545,-0.11004862189292908,0.537308394908905,-1.7220383882522583,-0.6591699123382568,-0.7458770275115967,-0.5099250078201294,-0.36245760321617126]
15997;4320;0;[1.8838167190551758,-0.3622567057609558,0.05920495092868805,-0.4471147060394287,0.2235196977853775,-0.6416971683502197,-0.8037757873535156,-0.31216511130332947,0.335437148809433,0.11892671138048172]
15998;4321;0;[1.2033382654190063,-0.12552395462989807,0.5557522773742676,0.6505480408668518,1.277774453163147,-0.9483799338340759,-0.3588378131389618,0.9335281848907471,0.6141464114189148,0.5021917819976807]
15999;4322;0;[0.21749529242515564,-1.3025689125061035,0.8971033096313477,0.6269427537918091,0.9144402742385864,-1.570732593536377,-0.6174718737602234,-0.4659675061702728,-0.9185054302215576,-0.5404136776924133]
16000;4323;0;[-0.2150258868932724,-1.385319471359253,1.2193797826766968,-0.03356243669986725,0.7770900130271912,-1.455886721611023,-0.3367624282836914,-0.24495406448841095,0.3031347990036011,-0.16020773351192474]
16001;4324;0;[-0.015955336391925812,-0.20616205036640167,-0.9887337684631348,0.010765044018626213,-0.16899195313453674,0.5182536244392395,0.7182909846305847,-0.4216064512729645,-0.5229553580284119,-0.5192676186561584]
16002;4325;0;[0.668446958065033,-0.5545510053634644,1.325594186782837,0.86320561170578,0.49121683835983276,-0.8371368050575256,-0.6898787021636963,0.10775789618492126,-0.9894816875457764,0.5927531123161316]
16003;4326;1;[-0.3655315041542053,-0.26498502492904663,-0.48569369316101074,0.3948194980621338,-0.0015294421464204788,-0.7622843980789185,0.528155505657196,0.5694218873977661,-0.025843545794487,0.24691516160964966]
16004;4327;0;[1.2183862924575806,-0.5836579203605652,1.267449140548706,-0.9086386561393738,0.5422424674034119,-0.9264683127403259,0.3699726164340973,0.20945776998996735,0.8399789929389954,-0.7353016138076782]
16005;4328;0;[2.172257900238037,-0.6581757664680481,0.5423148274421692,0.3169664144515991,0.4943561553955078,-0.668358564376831,-0.6130029559135437,0.07901950180530548,0.5196757316589355,0.08363518863916397]
16006;4329;0;[0.19622132182121277,-1.05025053024292,0.2833702564239502,-0.7748830318450928,0.5454309582710266,-0.423234224319458,-0.7102383375167847,0.1000550165772438,-0.5112742781639099,0.2899836003780365]
16007;4330;0;[0.6521850824356079,-1.3056849241256714,1.3802788257598877,0.08935041725635529,0.4797901511192322,-2.2420225143432617,-0.44832780957221985,-0.4038041830062866,-0.5482193231582642,-0.8752712607383728]
16008;4331;0;[1.4301890134811401,-0.5773188471794128,0.8991855978965759,-0.2723843455314636,0.1382398009300232,-0.4990396201610565,0.16878889501094818,0.11044575273990631,0.47775164246559143,0.12149707227945328]
16009;4333;0;[1.4946025609970093,-0.7525900602340698,0.7862330675125122,-0.7561221718788147,0.01990891993045807,-0.4133045971393585,-0.035369694232940674,0.3819846212863922,0.7248231172561646,-0.20291981101036072]
16010;4334;0;[1.3334019184112549,-0.6766152381896973,0.7110287547111511,0.33583351969718933,0.6737149953842163,-0.3405240774154663,-0.6419252157211304,0.4251655340194702,0.19867461919784546,0.07520510256290436]
16011;4335;0;[0.3888334035873413,-1.75171959400177,0.4268862307071686,-1.1944283246994019,0.65753573179245,-0.8241596817970276,0.38018330931663513,-0.23972398042678833,0.13518166542053223,-0.14225132763385773]
16012;4336;0;[0.8853604793548584,-0.8824940919876099,0.4417104125022888,-0.002673765644431114,0.3579336106777191,-0.7797097563743591,-0.5019809007644653,0.7580429315567017,0.5462048649787903,0.4140918552875519]
16013;4337;0;[2.373035192489624,-0.3339173197746277,1.1834787130355835,0.3220789134502411,0.9095314741134644,-0.698692262172699,-0.33037135004997253,-0.1394961029291153,0.6621078848838806,0.20521214604377747]
16014;4338;0;[-0.7883390784263611,0.9249603152275085,-0.010108563117682934,0.9020049571990967,0.6846204996109009,0.03927479311823845,-0.8118538856506348,-0.4504361152648926,0.03937264159321785,-0.3387956917285919]
16015;4339;0;[1.7156130075454712,-0.8160862326622009,0.643570601940155,0.02220834046602249,-0.12119586020708084,-0.44153833389282227,0.25273701548576355,0.05764250084757805,0.18847888708114624,-0.12721310555934906]
16016;4340;0;[0.007859401404857635,0.7828866243362427,-0.5611293911933899,0.4122265577316284,-0.8294768333435059,-0.4687666594982147,0.5733510851860046,0.7225550413131714,0.01073471736162901,-0.6317248940467834]
16017;4341;0;[0.9380060434341431,0.4024156928062439,0.17871597409248352,0.3869333565235138,-0.0032997173257172108,-0.41968998312950134,0.12128720432519913,0.31378376483917236,0.3202500343322754,-0.7025380730628967]
16018;4342;0;[1.0780203342437744,-0.18065614998340607,1.063895583152771,-0.5802693963050842,0.6575368642807007,-1.0622409582138062,-0.27995359897613525,0.2735157608985901,0.8667834997177124,0.2556621730327606]
16019;4343;0;[0.5825400948524475,-0.496185839176178,0.5328696966171265,-0.2567991316318512,0.29408425092697144,-1.2795628309249878,-0.09542316943407059,0.25125303864479065,0.38060927391052246,-0.39140960574150085]
16020;4344;1;[1.1558388471603394,-0.5429551005363464,0.3267441987991333,0.4883037209510803,0.3786478042602539,-1.0120187997817993,-0.5819186568260193,0.05168699473142624,0.1314292997121811,0.4636920690536499]
16021;4345;0;[1.4381256103515625,-0.7884695529937744,-0.012449689209461212,0.4096868336200714,0.9823498725891113,-0.7100269794464111,0.06494235247373581,0.06265424937009811,0.32165858149528503,0.3143790662288666]
16022;4346;0;[0.4329456686973572,-1.3068246841430664,0.5901065468788147,-0.47868016362190247,0.23150129616260529,-0.9274673461914062,-0.2665413022041321,0.6661934852600098,0.7158525586128235,0.7168503403663635]
16023;4347;0;[0.8893672823905945,-0.9996435046195984,0.23533082008361816,0.2557355761528015,0.3002815544605255,-1.0823804140090942,-0.7066429257392883,0.12946587800979614,0.24419042468070984,0.45138752460479736]
16024;4348;0;[1.0745298862457275,-0.35756003856658936,0.9435593485832214,-0.8121397495269775,0.446169376373291,-0.6070281267166138,0.28887125849723816,0.13786680996418,0.4138506352901459,-0.4366716146469116]
16025;4349;0;[0.6446341276168823,0.857141375541687,0.22215113043785095,0.9530574679374695,-0.11271560937166214,0.725788414478302,0.8948752880096436,-0.7055917978286743,-0.43783074617385864,0.2260165810585022]
16026;4350;1;[1.2451395988464355,-0.7378537654876709,0.707038402557373,-0.27123814821243286,0.7445716261863708,-0.8874812722206116,-0.09551557898521423,-0.31362202763557434,0.5949932932853699,0.4280153512954712]
16027;4351;0;[0.4265013635158539,-0.4987354278564453,0.7736149430274963,-0.3362448513507843,-0.6285482048988342,-0.5082449913024902,-0.14728030562400818,0.3714085817337036,0.6361340880393982,0.7204718589782715]
16028;4352;0;[0.9703293442726135,-0.03914526849985123,-0.5738095045089722,-0.2805599570274353,-0.563845157623291,0.3912411630153656,0.15140391886234283,0.06743431836366653,-0.6212818622589111,0.9523319005966187]
16029;4353;0;[2.000823497772217,-0.5734896659851074,0.9915055632591248,0.2997394800186157,-0.22554506361484528,-0.6407929062843323,-1.2134169340133667,0.7808335423469543,0.11307870596647263,0.24986529350280762]
16030;4354;0;[0.32914477586746216,-0.4680815041065216,1.0112618207931519,-0.06647555530071259,1.0383319854736328,-1.454208254814148,0.2444489449262619,-0.31901267170906067,0.358882874250412,0.6761027574539185]
16031;4355;0;[2.2174365520477295,-0.8420634269714355,0.14228777587413788,0.6085394024848938,0.6874625086784363,-0.41163650155067444,0.10312660038471222,0.20057366788387299,0.3930484652519226,0.5382305383682251]
16032;4356;0;[0.754031240940094,-0.13661961257457733,0.2916426360607147,-0.1989707350730896,0.9200119972229004,0.9885891079902649,-0.921462893486023,0.6828498840332031,-0.28524211049079895,0.6410916447639465]
16033;4357;0;[-0.8834996819496155,0.4209916293621063,-0.9806965589523315,0.4982025921344757,-0.5039266347885132,0.20529994368553162,0.48125091195106506,-0.1609976440668106,0.43193650245666504,0.9432846307754517]
16034;4358;0;[-0.5709209442138672,0.5530473589897156,-0.1500283032655716,-0.8435349464416504,-0.9929035902023315,0.16533228754997253,-0.7127155065536499,-0.08576145768165588,-0.6900920271873474,0.5650662779808044]
16035;4359;0;[0.45534464716911316,0.9781847596168518,0.3284681737422943,0.6121516823768616,-0.1191432774066925,0.09729649871587753,0.11549636721611023,0.34408265352249146,0.6659256815910339,-0.7752937078475952]
16036;4360;0;[1.5785168409347534,-0.01033662911504507,0.7548918724060059,-0.08165256679058075,0.35450485348701477,-0.627315104007721,-0.02206268161535263,-0.050701700150966644,0.2630341947078705,-0.109141044318676]
16037;4361;0;[1.9807677268981934,-0.17886567115783691,0.2896023094654083,-0.28400522470474243,0.25115931034088135,-0.7338935136795044,-0.639164388179779,0.007347270846366882,0.14067307114601135,0.295884907245636]
16038;4362;0;[1.4914073944091797,-0.03211033716797829,0.403533935546875,-0.41435176134109497,0.8683659434318542,-0.5576706528663635,-0.382046103477478,0.3836181163787842,0.4406474530696869,-0.25874489545822144]
16039;4363;0;[1.756857991218567,-0.6539245247840881,0.4486730992794037,0.10945190489292145,0.6105153560638428,-0.3631100356578827,-0.5854631066322327,-0.06485085189342499,0.43158817291259766,0.6091161966323853]
16040;4364;0;[0.6189583539962769,0.22011663019657135,0.4983227849006653,-0.5152021050453186,-0.6460527181625366,0.9199118614196777,0.15436436235904694,-0.872199535369873,0.8666039109230042,-0.273958683013916]
16041;4365;0;[1.7551636695861816,-0.852163553237915,0.21230961382389069,-0.4440383315086365,0.5730351209640503,-0.49053072929382324,-0.5427125692367554,-0.3555750846862793,0.4653395712375641,-0.3617568016052246]
16042;4366;0;[1.3279881477355957,-1.2468701601028442,0.25336185097694397,-0.8778850436210632,0.6977088451385498,-0.18265783786773682,-0.8437085151672363,-0.37905365228652954,0.4077819287776947,-0.8006071448326111]
16043;4367;0;[1.3714607954025269,-0.19754260778427124,0.4966716170310974,-0.022259537130594254,0.5333763360977173,-0.7038077116012573,-1.0597413778305054,0.16566887497901917,0.1619190126657486,0.11708240211009979]
16044;4368;0;[0.7543557286262512,-1.2456845045089722,0.017325513064861298,-0.4743024408817291,0.42957955598831177,-0.49066609144210815,0.2953464984893799,0.06677769124507904,0.011567231267690659,0.5691283941268921]
16045;4369;0;[0.7869898080825806,-2.129099130630493,0.38195475935935974,-0.6429600715637207,0.3859741985797882,0.04356875270605087,-0.7277910113334656,1.0616285800933838,-0.18954923748970032,0.021670423448085785]
16046;4370;0;[1.271780014038086,-0.2764827311038971,1.1642212867736816,0.3793698251247406,0.15846237540245056,-1.6047412157058716,0.004296408500522375,-0.23699064552783966,0.30035147070884705,0.19300660490989685]
16047;4371;0;[0.5576730370521545,-0.5994431972503662,0.5371403098106384,-0.02652665600180626,0.928211510181427,-0.4991927742958069,-0.25480523705482483,0.2883991301059723,-0.1838228702545166,0.3886210322380066]
16048;4372;0;[-0.2129691243171692,0.6552707552909851,0.9858192801475525,0.20395174622535706,-0.4075451195240021,0.8321658372879028,0.6679072976112366,-0.5619382858276367,0.3770971894264221,0.6884793043136597]
16049;4373;0;[0.9184585213661194,0.9386482834815979,-0.6242663860321045,0.09068969637155533,0.16850052773952484,0.26046329736709595,-0.5700837969779968,-0.337225079536438,-0.996795117855072,0.639189600944519]
16050;4374;0;[1.329394817352295,-1.05327308177948,0.6883294582366943,0.5438402891159058,0.5824298858642578,-0.49916180968284607,-0.6611166000366211,0.5561496019363403,0.15872317552566528,-0.5422765612602234]
16051;4375;0;[1.415345549583435,-0.5470970273017883,0.7262998819351196,0.18135932087898254,0.9078257083892822,-0.7236825227737427,-0.49827101826667786,0.12852180004119873,0.7131347060203552,0.5691608786582947]
16052;4376;0;[1.619491457939148,-0.8130801320075989,0.47791945934295654,0.2181529998779297,0.32248130440711975,-0.49481940269470215,0.21581846475601196,-0.27980881929397583,0.004991080611944199,0.5958946347236633]
16053;4377;0;[1.056630253791809,-0.9711107611656189,0.2610410749912262,0.5911880135536194,0.6714946627616882,-1.0280030965805054,-0.7574607133865356,0.6780068874359131,0.49896958470344543,0.28067538142204285]
16054;4378;0;[0.8595588207244873,-1.2036309242248535,0.979765772819519,-0.47571319341659546,0.39833366870880127,-0.9912550449371338,-0.3091108202934265,-0.5084335207939148,0.12612880766391754,-0.9636468887329102]
16055;4379;0;[1.5524520874023438,-0.8305957317352295,0.4888954758644104,-0.2799507975578308,0.18778705596923828,-0.9590504765510559,-0.8059712648391724,-0.1620912104845047,0.6675620079040527,1.2331725358963013]
16056;4380;0;[1.013713002204895,-0.24989067018032074,1.0676233768463135,-0.4208679795265198,0.990421712398529,-1.0152775049209595,0.06043902412056923,0.03117511421442032,0.9108514785766602,-0.3200826644897461]
16057;4381;0;[1.6795116662979126,0.15470097959041595,0.8226413726806641,-0.013751216232776642,0.7742338180541992,-1.3712130784988403,-0.7130520939826965,0.0633060559630394,0.305487722158432,0.9824337363243103]
16058;4382;0;[1.702235221862793,-1.1485646963119507,0.6598849892616272,0.15565282106399536,0.5550640821456909,-0.8874247074127197,-0.6251752972602844,-0.08145439624786377,0.8498332500457764,0.36297035217285156]
16059;4383;0;[0.005170926917344332,0.31486040353775024,0.7559329867362976,0.8224421143531799,0.10700463503599167,0.6618765592575073,0.8963078856468201,0.5452917218208313,-0.5937946438789368,-0.18520928919315338]
16060;4384;0;[1.7839901447296143,0.1790284365415573,0.9322844743728638,-1.1446720361709595,1.247929573059082,-0.5014680624008179,-1.1272517442703247,-0.4235062003135681,0.4073294401168823,0.4204326272010803]
16061;4385;0;[0.6317369937896729,-1.706627368927002,0.05963583663105965,-0.379569411277771,0.3577747046947479,-0.5499282479286194,0.00028902594931423664,0.9333274364471436,0.15115118026733398,-1.0363411903381348]
16062;4386;0;[1.0150976181030273,0.4937944710254669,0.6031669974327087,-0.736926257610321,1.2863682508468628,-1.0735807418823242,-1.072753667831421,0.08633685111999512,-0.03745546564459801,0.5602497458457947]
16063;4387;0;[1.0080735683441162,-0.8739129304885864,0.15708866715431213,0.44185367226600647,0.7949033975601196,-0.507437527179718,-0.6863145232200623,0.6121276021003723,0.09011460095643997,0.5779080986976624]
